50.7254795,-3.5280497
50.7254795,-3.5280497
50.7254795,-3.5280497
50.7254795,-3.5280497
50.7254795,-3.5280497
53.6485718,-3.0057185
53.6485472,-3.005719
54.905788,-1.384668
54.905788,-1.384668
54.905788,-1.384668
54.905788,-1.384668
54.905788,-1.384668
54.905788,-1.384668
52.0621615,-1.3350797
52.0621615,-1.3350797
51.3521893,-1.9950827
51.3521893,-1.9950827
51.3521893,-1.9950827
53.783585,-1.068807
53.783585,-1.068807
54.6638801,-2.7523685
54.6638801,-2.7523685
55.1673729,-1.6908523
55.1673729,-1.6908523
53.11473,-3.3105447
53.114544,-3.310255
52.2045506,0.1227386
52.2045506,0.1227386
52.2045506,0.1227386
52.2045506,0.1227386
51.76951,0.0942478
51.76951,0.0942478
51.133894,0.263477
51.133894,0.263477
51.133894,0.263477
51.133894,0.263477
51.1287044,-3.0025063
52.7425412,-3.8852995
51.9007316,-2.0750213
51.9007316,-2.0750213
51.9007316,-2.0750213
51.9007316,-2.0750213
51.8894,0.898717
51.8894,0.898717
51.8894,0.898717
51.8894,0.898717
52.7869005,-0.1511905
52.7869005,-0.1511905
52.2446926,0.7132019
52.2446926,0.7132019
49.1800451,-2.1173867
53.3215786,-0.9421241
53.3215786,-0.9421241
52.2384243,-0.8932803
52.2384243,-0.8932803
52.2384243,-0.8932803
52.2384243,-0.8932803
52.237844,-0.89449
52.111782,-2.329679
52.111782,-2.329679
53.397209,-2.5378999
53.397209,-2.5378999
53.397209,-2.5378999
52.6900578,-2.0302187
52.8069228,-2.1171861
52.6900578,-2.0302187
